label,uri
"LUMINESCENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/307f8625-b4cf-4856-9d62-b200e94429a2
"CYCLONES (SW INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/00d89979-f1bb-4e95-b73e-6a0d8d924bd8
"HARDNESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/a2c042a4-2658-48c1-a511-7a5dbff2b63d
"SOIL ROOTING DEPTH",https://gcmdservices.gsfc.nasa.gov/kms/concept/2b91245e-a779-42fa-89c2-303217463b95
"PLANT BREEDING AND GENETICS",https://gcmdservices.gsfc.nasa.gov/kms/concept/dcd7a439-6021-4fc3-b3d8-a8936ef171f6
"BEACHES",https://gcmdservices.gsfc.nasa.gov/kms/concept/a61d1705-a6b7-4df3-9f8e-57e26029629c
"MINERAL DISSOLUTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/f956cc7c-da39-4eac-98ab-ba6207181b7d
"CENTRAL INDIAN PRECIPITATION INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/c6e7ddb6-1f7c-4364-8fb4-aabd1f4dcab4
"SEDIMENT CHEMISTRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/34ea8c99-ff34-495b-b986-92a78b74a8e9
"BASAL ICE FREEZING",https://gcmdservices.gsfc.nasa.gov/kms/concept/a72c8430-0b33-4167-b189-1309cc2048c5
"FRINGING REEF",https://gcmdservices.gsfc.nasa.gov/kms/concept/0f5c48d1-5189-495d-b5a7-7ad596f0a5c4
"HYDROCARBONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/344cbd30-a2e4-437e-9fc9-5e6b1c484bac
"WATER QUALITY INDEXES",https://gcmdservices.gsfc.nasa.gov/kms/concept/f2130ca3-3587-4312-b6d4-138456b5ea78
"ANIMAL NUTRITION",https://gcmdservices.gsfc.nasa.gov/kms/concept/ca551e61-4b8c-46d5-8590-80cada40ebbd
"SHORELINE DISPLACEMENT",https://gcmdservices.gsfc.nasa.gov/kms/concept/1a740c3e-7032-4f72-93e8-d0ba343d82e0
"RADIO BLACKOUTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/8cc74c57-9a5e-4f71-a918-73746c150bd3
"WATER COLOR",https://gcmdservices.gsfc.nasa.gov/kms/concept/e8d6a9c3-864e-4d97-938f-a6203997c01f
"EXTRATROPICAL CYCLONES",https://gcmdservices.gsfc.nasa.gov/kms/concept/da436e9b-60e5-4a5f-a50a-08794d62bca8
"SOLAR X-RAY EMISSIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/a15e514b-4b44-4587-a857-34ab7e2d357e
"RECLAMATION/REVEGETATION/RESTORATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/86dfb9ca-6587-4a91-b397-f220bb48a1eb
"BASE FLOW",https://gcmdservices.gsfc.nasa.gov/kms/concept/609f7831-5145-4a5c-bd58-d0b426058740
"CONDENSATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/93c1a177-70e3-4c33-a183-baff7f401697
"Peroxyacyl Nitrate",https://gcmdservices.gsfc.nasa.gov/kms/concept/d44d3115-91d1-4655-9e6e-babfe39e1632
"HYDROLOGICAL HAZARDS MAPPING",https://gcmdservices.gsfc.nasa.gov/kms/concept/764e3842-9c3c-4d01-a390-fbccfaa81884
"ACCUMULATIVE CONVECTIVE PRECIPITATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/2b3dc817-9238-482a-8c10-d34375f3d27d
"CAVES",https://gcmdservices.gsfc.nasa.gov/kms/concept/cdeff06c-28ec-4a4c-b522-4a46f1f9a239
"MACROFOSSILS",https://gcmdservices.gsfc.nasa.gov/kms/concept/d412deec-d4ef-4c97-ac1c-f92ddb6964c6
"U/V WIND COMPONENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/1e9bb112-5dc0-47a5-8c8a-b9cb07ece7c5
"ELECTRON FLUX",https://gcmdservices.gsfc.nasa.gov/kms/concept/5223ebeb-a22d-4bb9-b2b2-ed949a10ac29
"CLOUD OPTICAL DEPTH/THICKNESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/4bc483b1-dd64-4e97-bfd3-c0e755df6308
"PARTICULATE MATTER CONCENTRATIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/681812bd-c115-42b2-b717-f89715e89406
"GLACIER TOPOGRAPHY/ICE SHEET TOPOGRAPHY",https://gcmdservices.gsfc.nasa.gov/kms/concept/72fdd0c7-f998-47ab-aeee-2956b9015ccb
"TEMPERATURE VARIABILITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/7013bdc9-519d-42b6-827c-4b8013fbb726
"FAIR WEATHER CUMULUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/ef4de9ce-01ee-4bf0-8814-abefd1bad4b9
"SEA SURFACE TEMPERATURE INDICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/b83895e9-bac8-49fe-bcf5-8fe4d8fcaa16
"WIND SPEED",https://gcmdservices.gsfc.nasa.gov/kms/concept/661591b3-6685-4de7-a2a4-9ce8ae505044
"SENSOR COUNTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/32212cbf-e2ba-44c9-930c-8b454ea88bee
"AEOLIAN LANDFORMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/ed75fb8f-cb96-448e-ada5-dc48fbd0ebb1
"TURBIDITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/f0d83687-bc0a-4491-bb3e-697f1018da13
"AGRICULTURAL EXPANSION",https://gcmdservices.gsfc.nasa.gov/kms/concept/d076e628-320a-477b-aad9-07d87ca04993
"ISOTOPE MEASUREMENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/849edfe2-9ed7-4211-8f57-9c8ccff0a4ea
"CLOUD LIQUID WATER/ICE",https://gcmdservices.gsfc.nasa.gov/kms/concept/05ac9d3e-bc44-41fa-ace0-c41bf3ebee97
"VOLCANIC DEPOSITS",https://gcmdservices.gsfc.nasa.gov/kms/concept/c736e45d-63f2-428b-abae-48f79d007703
"SURFACE WATER CHEMISTRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/1baa552d-c563-43fb-b618-54651f8b07e6
"KARST VALLEY",https://gcmdservices.gsfc.nasa.gov/kms/concept/c319a44c-b21a-491f-9cf0-65868507576c
"LEAD",https://gcmdservices.gsfc.nasa.gov/kms/concept/c79453a3-ed2f-4ec4-9298-bf9fd11d08eb
"PARASITISM",https://gcmdservices.gsfc.nasa.gov/kms/concept/51f3e55c-b694-4028-86fe-604a52dc794f
"SAHEL STANDARDIZED RAINFALL",https://gcmdservices.gsfc.nasa.gov/kms/concept/e13b084e-d044-49c9-8791-f057f777fca3
"VEGETATION WATER CONTENT",https://gcmdservices.gsfc.nasa.gov/kms/concept/ff141ffe-05ea-4901-a243-e6186826b05c
"WAVE SHOALING",https://gcmdservices.gsfc.nasa.gov/kms/concept/f8accc20-818e-47a1-962d-80b7ec7f6d92
"VIRTUAL TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/3afb06fa-96b7-4bf4-a6b7-b5fa626afc04
"HALOCARBONS AND HALOGENS",https://gcmdservices.gsfc.nasa.gov/kms/concept/d46a5046-e1c6-4a09-a2f1-db6a21eda611
"FOOD STORAGE",https://gcmdservices.gsfc.nasa.gov/kms/concept/b3b14df8-5197-4a26-ae61-882fdba706f3
"REFLECTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/94bc302a-d9ce-4f8f-982b-08a35772e5e9
"SUBSCRIPTION SERVICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/16d0abc3-8f75-4974-bdb4-df09a04bcfa3
"TNI",https://gcmdservices.gsfc.nasa.gov/kms/concept/aaa9c9eb-9d46-4015-a735-8938e0ed4506
"SOLAR ULTRAVIOLET EMISSIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/a4390c3d-cffa-43ee-8e91-49c6d49ac371
"GLACIER CRUST SUBSIDENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/b87c5264-13c6-4716-acf3-51b2576dc1e9
"DEWPOINT DEPRESSION",https://gcmdservices.gsfc.nasa.gov/kms/concept/a5e36040-cc5e-46d1-aeee-f49902e943b2
"WP",https://gcmdservices.gsfc.nasa.gov/kms/concept/fe25c265-296d-4671-9e66-9b752b78bb60
"NINO 4 INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/f59ce66b-a76d-467c-bab1-6264f9f3bb70
"CORAL BLEACHING",https://gcmdservices.gsfc.nasa.gov/kms/concept/f5df87b6-ed50-4da0-9ba5-7ce4c907bdb3
"NATURAL SELECTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/80ae5fdc-c312-4fa1-bf7d-60346529976d
"SWAMP",https://gcmdservices.gsfc.nasa.gov/kms/concept/4811065d-7aed-45e0-ac31-6417123be10e
"SEDIMENT CHEMISTRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/ba0630cb-9a7e-4c4b-9675-c92aba7088ce
"CROP HARVEST DATES",https://gcmdservices.gsfc.nasa.gov/kms/concept/f5824b8f-c3e7-4e56-96e8-cf4b5adefbf8
"LEECHES",https://gcmdservices.gsfc.nasa.gov/kms/concept/b845369b-bf6b-47a6-b56a-a11438604a39
"PERMAFROST TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/d8606e80-3d34-4540-a355-5f99737f7ab7
"SEVERE TROPICAL CYCLONES (SW PACIFIC/SE INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/ab9dfb44-979e-495c-ad83-8d30a37018be
"OCEAN TRACERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/080db90f-79ff-4900-941d-9c02fe2df862
"DOWNCUTTING",https://gcmdservices.gsfc.nasa.gov/kms/concept/aff6bb19-84d0-40ed-8b81-a2210c468283
"LENGTH OF GROWING SEASON",https://gcmdservices.gsfc.nasa.gov/kms/concept/ed8797be-661a-48c9-a7fe-2600b6c7c067
"WEATHERING",https://gcmdservices.gsfc.nasa.gov/kms/concept/580ef100-0fb8-456c-a9ca-565d11392a26
"ACTIVE LAYER",https://gcmdservices.gsfc.nasa.gov/kms/concept/2e544263-d92f-46c2-9568-25e36d0b9825
"DESKTOP GEOGRAPHIC INFORMATION SYSTEMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/565cb301-44de-446c-8fe3-4b5cce428315
"SALINITY/DENSITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/a46016d7-e571-403a-ab37-7223fd74e68e
"TRANSVERSE CREVASSES",https://gcmdservices.gsfc.nasa.gov/kms/concept/6ba069ae-8561-44b7-9e59-d645d6bd725f
"CLOUD VERTICAL DISTRIBUTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/f2902c27-0872-4ea4-98b9-706855bcd7a3
"GULLY",https://gcmdservices.gsfc.nasa.gov/kms/concept/b9b85df8-3b95-4baf-bd32-8bacd35dc9b5
"AIR TEMPERATURE RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/cb49a2e7-bd89-4d3a-974a-8776a763a4ae
"NITROGEN",https://gcmdservices.gsfc.nasa.gov/kms/concept/bf03dba8-2881-44ac-abfc-ba3353f67a24
"LESSON PLANS",https://gcmdservices.gsfc.nasa.gov/kms/concept/fc889d75-41f3-4f36-b461-1100536c8f50
"PEAK FLOW",https://gcmdservices.gsfc.nasa.gov/kms/concept/48f02169-8eab-487d-a24b-4b36ec707b13
"ISOTOPES",https://gcmdservices.gsfc.nasa.gov/kms/concept/9d99408d-0d8b-4642-a2cb-edee8319fe1d
"CLOUD DROPLET DISTRIBUTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/cbb0d517-462a-46fe-a0e6-32555f7e7f23
"TIDAL CURRENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/54ab2e0e-8e36-48e8-b020-ea9a5b453373
"BIOMASS",https://gcmdservices.gsfc.nasa.gov/kms/concept/686feba9-87ba-474c-8280-7f67565cfb2f
"DENITRIFICATION RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/0d0de6a7-c340-4e6b-b01d-ccbb6e7fa913
"ENERGY DISTRIBUTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/9d258088-e5bd-42b9-a281-e566da10ea74
"STRAITRAPHIC SEQUENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/1203f04d-cd90-4f46-b2c1-998a3c182250
"ADVECTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/0cb7f2c6-5e99-4781-8d4f-19ecbad2e2e0
"GLACIAL HORNS",https://gcmdservices.gsfc.nasa.gov/kms/concept/5477fad4-789b-436d-a01e-610aa8efa592
"GEOTHERMAL TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/cacfd8f0-b83a-46b7-b324-52ce1b55baa9
"DEICED TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/6e923275-f9e3-4faf-8a7f-2c96f3d5a280
"BARRIER REEF",https://gcmdservices.gsfc.nasa.gov/kms/concept/5fde7781-d4f6-41a8-8428-f428b70c02dc
"PALMER Z INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/0565650b-dce1-4ae8-8a7a-7ce25ac198c3
"CUMULONIMBUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/7c4d5f8f-4809-4859-b379-3b8c379bc83c
"ESTUARINE WETLANDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3e924e3a-eb5d-4f81-8981-1b9f622ddc82
"ORGANIC MATTER",https://gcmdservices.gsfc.nasa.gov/kms/concept/215f69b9-259a-4b82-9f8f-f96d4f5aaad2
"BOUNDARY LAYER TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/7f94b0e5-edc6-4724-bd84-404896e09afe
"ENVIRONMENTAL LAPSE RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/050771bb-27a3-4e47-bd1b-724d1d73e20c
"AEOLIAN PROCESSES",https://gcmdservices.gsfc.nasa.gov/kms/concept/f15b2ad3-f658-420b-99b4-41588646d9b7
"MARINE MAGNETICS",https://gcmdservices.gsfc.nasa.gov/kms/concept/7863ce31-0e06-42a5-bcf8-25981c44dec8
"DINITROGEN PENTOXIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/9ca9519d-c62b-42ea-8c91-cad06cfc59cb
"OCEAN GENERAL CIRCULATION MODELS (OGCM)/REGIONAL OCEAN MODELS",https://gcmdservices.gsfc.nasa.gov/kms/concept/c61a56a3-c08f-4989-92f3-0f0787688424
"ACID RAIN",https://gcmdservices.gsfc.nasa.gov/kms/concept/62ee81e7-9f5a-4af5-a086-f4c402c7d19d
"SUSPENDED SOLIDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/9d8cb1dd-4b38-4b4e-8532-ab4eb72cd4ae
"LINE OF SIGHT VELOCITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/53ab7819-1837-4919-b4a8-85bcc8b7731c
"CARBONATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/68f7ba1b-a2f9-41b6-9bc1-fd187942fbed
"ATMOSPHERIC PRECIPITATION INDICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/c7477201-761f-4cd1-b986-3e99a0be866b
"EROSION",https://gcmdservices.gsfc.nasa.gov/kms/concept/eec5b471-bcc5-4d9b-8274-f3990e79ed84
"OXYGEN ISOTOPES",https://gcmdservices.gsfc.nasa.gov/kms/concept/a1362cee-634d-40f4-b47f-901b328895c3
"VALLEY BREEZES",https://gcmdservices.gsfc.nasa.gov/kms/concept/4d005bfc-597b-4a99-971f-21d3d44b7b91
"LATERAL MORAINE",https://gcmdservices.gsfc.nasa.gov/kms/concept/d3ad1ced-39fa-4e3a-a75d-58e5393a2abe
"SEVERE CYCLONIC STORMS (N. INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/7aa4aea2-0f5b-4490-967b-7e339eaec507
"AURORAE",https://gcmdservices.gsfc.nasa.gov/kms/concept/792cf9f0-6d24-4de8-902c-b74e42c74fd3
"FREEZE/THAW",https://gcmdservices.gsfc.nasa.gov/kms/concept/f7849055-fa5c-437c-a8c6-08c7db3a3b0a
"FLOODS",https://gcmdservices.gsfc.nasa.gov/kms/concept/fd03d204-4391-4e98-8142-8b8efa235231
"WATER-SOLUBLE AEROSOL ORGANIC MASS",https://gcmdservices.gsfc.nasa.gov/kms/concept/bc6f9a64-0d00-4f39-9f1c-a4c25b373897
"SAV/SEA GRASS BED",https://gcmdservices.gsfc.nasa.gov/kms/concept/9d0e3045-943e-460c-8bef-1db6fbf76341
"WEATHER RESEARCH/FORECAST MODELS",https://gcmdservices.gsfc.nasa.gov/kms/concept/92471848-b940-4b31-9165-f106457a4616
"STURGEONS/PADDLEFISHES",https://gcmdservices.gsfc.nasa.gov/kms/concept/01549b6d-91e1-40de-bd7c-5ed5ee59d14e
"SUBSURFACE FLOW",https://gcmdservices.gsfc.nasa.gov/kms/concept/872a0464-884c-4d6f-8f06-0679329dadcc
"ATOLL REEF",https://gcmdservices.gsfc.nasa.gov/kms/concept/8c89ede4-94d8-4fd4-a3df-f9d42e9835eb
"POND",https://gcmdservices.gsfc.nasa.gov/kms/concept/89228e69-5a64-4662-839f-cb3d2209fa41
"RIPARIAN WETLANDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/41446bdc-89f6-4d84-a2a4-005390757235
"MINERAL DISSOLUTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/524cbe78-9c1f-4ef3-8aa9-0481476c253e
"EMISSIVITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/4ee9d0c5-2e0c-486c-b89b-7b002d18c5f7
"CIVIL DISTURBANCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/09cf34f3-5e20-4dc1-9b76-97afd856ebe0
"FARM STRUCTURES",https://gcmdservices.gsfc.nasa.gov/kms/concept/d53e1951-fb68-4ad8-8725-d19c10751da5
"NEEDLEFISHES",https://gcmdservices.gsfc.nasa.gov/kms/concept/4b9b8b32-93b4-4e8e-819d-55ee7f6a6480
"STRATIGRAPHIC SEQUENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/e9c6d45a-787e-4099-bbf9-03d377cdb8d5
"EROSION/SEDIMENTATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/a246a8cf-e3f9-4045-af9f-dc97f6fe019a
"ICE CORE AIR BUBBLES",https://gcmdservices.gsfc.nasa.gov/kms/concept/42664b0d-26c2-44ad-b0a9-673ed2902f00
"CLOUD MIDLAYER TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/2ca13dfa-c2b3-47de-8175-f0723151ef28
"CONTOUR MAPS",https://gcmdservices.gsfc.nasa.gov/kms/concept/120f9132-a756-4f6f-a74c-78e94dfcd2a1
"MONOCOTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b2957a8b-4c60-42aa-ac1c-56a88421702b
"POLAR MOTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/c44b078d-ec95-47d5-9a43-ba8475e568d2
"IONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/591d2038-5c5e-47bf-a551-1b28f33d1f05
"TRENCHES",https://gcmdservices.gsfc.nasa.gov/kms/concept/36040c6a-5e3a-49fe-b519-162fb77a0fd4
"TEMPERATURE ANOMALIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/7ca345d4-8e15-49ae-98a7-1c387f61ea85
"HORIZONTAL WIND VELOCITY/SPEED",https://gcmdservices.gsfc.nasa.gov/kms/concept/8a12ec59-c8c8-4512-b123-16bca93771b0
"PHYTOPLANKTON",https://gcmdservices.gsfc.nasa.gov/kms/concept/28dc7895-3365-4bab-9946-3b247f4137b0
"SOIL TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/26f5bb2a-b872-41e8-922f-3a9a0e9f9bcd
"CHLOROPHYLL",https://gcmdservices.gsfc.nasa.gov/kms/concept/5e3999ec-d864-43fd-8d84-bd23630c405f
"ICE DEPTH/THICKNESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/c7708bb6-a0fa-4905-b99d-c468da7d951a
"AEROSOL OPTICAL DEPTH/THICKNESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/61c3b720-abc8-4430-866c-f1da35d2cd0b
"VALLEY",https://gcmdservices.gsfc.nasa.gov/kms/concept/87b01c3a-f64f-4764-8cb8-c40ebcd5a989
"ICE MOTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/4b85cc37-1577-43f6-8cfa-8da2c49eaece
"SEDIMENT COMPOSITION",https://gcmdservices.gsfc.nasa.gov/kms/concept/6e5a6d68-5f99-4f0d-bde3-9f24268af426
"WEATHERING",https://gcmdservices.gsfc.nasa.gov/kms/concept/6f47d087-21dc-41bc-955e-6eb2db8890cd
"HYPOXIC CONDITIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/853c3456-5397-4e16-ba67-51e4f4205db5
"DELTAS",https://gcmdservices.gsfc.nasa.gov/kms/concept/f9f0f92b-7901-4dda-8d64-be4e845ce29b
"CRYOSOLS",https://gcmdservices.gsfc.nasa.gov/kms/concept/0cd7a96f-46e1-4d86-93d0-9cbb6fda61e3
"SNOW ENERGY BALANCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/29f386e9-84fb-4e5d-9733-20233c63b1be
"COVERAGE GENERALIZATION SERVICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/62d7c667-997a-4a9d-abe1-4cca4519673e
"ABRASION",https://gcmdservices.gsfc.nasa.gov/kms/concept/6ae0d1f7-cc99-4da7-8446-e2dca16f546b
"FRACTURE ZONES",https://gcmdservices.gsfc.nasa.gov/kms/concept/58c12630-a889-44c1-a951-56bbbe9758c9
"SEDIMENTATION RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/bee9f657-c115-4d73-a10c-7e05e00db574
"DUCKS/GEESE/SWANS",https://gcmdservices.gsfc.nasa.gov/kms/concept/c310aa65-810b-4e36-9689-d37b1154fa1b
"SALT TRANSPORT",https://gcmdservices.gsfc.nasa.gov/kms/concept/15f87fbc-b972-403f-97c0-15f387a13efe
"PHOTOLYSIS RATES",https://gcmdservices.gsfc.nasa.gov/kms/concept/0fd2b083-e65c-443b-9794-2c355ebac06b
"SEA LEVEL RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/b51093c5-5997-410c-899d-98d15ab5f5cc
"GLACIAL LANDFORMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b895f4b5-5273-49ef-883f-b67d9f199505
"BEACHES",https://gcmdservices.gsfc.nasa.gov/kms/concept/68b4238d-c10f-4f59-9c23-820563107d12
"STRATIGRAPHIC SEQUENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/870803f5-8bbc-4e39-8372-ce21b0decb75
"SEVERE TROPICAL CYCLONES (SW PACIFIC/SE INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/5b70e02b-0ed2-42a0-9fe9-7a552d6819d1
"ROCK GLACIERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/2d98cbaf-8c82-46e6-9962-a5e63918fe66
"SOLAR IRRADIANCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/de7647c9-b129-4cba-afe4-63fa9998206e
"HYDROPATTERN",https://gcmdservices.gsfc.nasa.gov/kms/concept/960037c5-57b1-4cdf-84be-4542beee7d5a
"MEI",https://gcmdservices.gsfc.nasa.gov/kms/concept/087bffd1-f4f5-49ef-98d8-8e7d1169bfe8
"GROUNDING LINE",https://gcmdservices.gsfc.nasa.gov/kms/concept/6c06019d-97df-499a-ab03-64b615af547a
"TOMBOLOS",https://gcmdservices.gsfc.nasa.gov/kms/concept/320e14a6-4882-4533-b1cf-55d49c8a6b37
"MOUNTAIN BREEZES",https://gcmdservices.gsfc.nasa.gov/kms/concept/6520897f-c6b6-432e-b7d5-e99b33e6932e
"ANTENNA TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/570397b4-3b45-4e12-85c3-ef26779a2c96
"CRANES AND ALLIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/39e33722-56b0-4928-a032-d4832f7136cc
"SWAMPS",https://gcmdservices.gsfc.nasa.gov/kms/concept/8c05bcf2-d13b-44fd-b1a2-5ec797b2f851
"WIND DIRECTION TENDENCY",https://gcmdservices.gsfc.nasa.gov/kms/concept/c455fcc4-e27d-44bc-96c6-f7a7b31911ff
"ESKERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/158a8764-a6e4-4d28-a1b9-b2ab91e09995
"CHLORINE DIOXIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/a56d397b-bff5-4a14-b54c-366470e023c7
"SUBDUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/44dd98d0-a0d0-46b2-bb98-ed887ce7fa60
"SEA CLIFFS",https://gcmdservices.gsfc.nasa.gov/kms/concept/a82477e6-b563-4135-90e8-c6977c7381be
"FLOODING",https://gcmdservices.gsfc.nasa.gov/kms/concept/a2401a77-908f-4c03-abcc-d27d99586967
"CARCINOGENS",https://gcmdservices.gsfc.nasa.gov/kms/concept/31c913e1-9692-45b5-bce5-cca46fa1874d
"TURBULENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/226d05da-dd0b-4314-919a-0b259ce724b5
"SPECIFIC GRAVITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/42632143-3d8c-40d9-a0ab-9fdffb98a6c9
"PRECIPITATION PROFILES",https://gcmdservices.gsfc.nasa.gov/kms/concept/d4449cf4-8d4e-4282-b84d-5098715389dd
"ENVIRONMENTAL ADVISORIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/09d00879-6d96-4df4-9f50-73bd761118d9
"HYDROGENOUS SEDIMENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3d352f0f-f69f-44c4-b345-aa9230fbd6ca
"SOFT CORALS",https://gcmdservices.gsfc.nasa.gov/kms/concept/7836e8bd-176d-4e2f-9ac1-7f9d9a152b4e
"LAGOONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/d9483208-ff59-4293-9867-3f4895e58c9f
"DERECHO",https://gcmdservices.gsfc.nasa.gov/kms/concept/4e845edf-3635-4665-9d9d-d7186c151cda
"CARBON",https://gcmdservices.gsfc.nasa.gov/kms/concept/6f6537f5-773f-4df1-862b-d9ab80eb5e04
"SOIL GAS/AIR",https://gcmdservices.gsfc.nasa.gov/kms/concept/d302aeaa-3a86-4ddf-9755-60b7bb4404a5
"SULFUR COMPOUNDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b80a242d-d5f5-4a5f-976c-6f6fe2ab6b2c
"ISOTOPES",https://gcmdservices.gsfc.nasa.gov/kms/concept/a0358b3e-0926-4b17-8b32-c1b15a73cba5
"LAND RESOURCES",https://gcmdservices.gsfc.nasa.gov/kms/concept/c77819e9-f62f-48dc-b924-e7a73b4dcda9
"TRIBAL LANDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/2b4df9a9-ac03-4bdc-bee4-346045a75e05
"AFFORESTATION/REFORESTATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/b3a1e091-0bc2-4c9b-a89c-bd003fdd5889
"LONGITUDINAL/LINEAR DUNE",https://gcmdservices.gsfc.nasa.gov/kms/concept/db2d6cfb-70c3-4568-99a0-a25b3c3879dd
"GEOMAGNETIC FORECASTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/02290e22-24ae-40f6-96f1-0c6c76a145af
"GNATHOSTOMULIDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/e05fac08-e3de-4f41-a3fa-29d322a99ac2
"MOSSES/HORNWORTS/LIVERWORTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/934bd870-ffa8-41d8-8da9-214b73707168
"TNA",https://gcmdservices.gsfc.nasa.gov/kms/concept/88841897-1e84-4df0-a677-2da7adc3ce37
